appid,header_image,windows,mac,linux,metacritic_score,recommendations,developers,publishers,positive,negative,estimated_owners,average_playtime_forever,average_playtime_2weeks,median_playtime_forever,median_playtime_2weeks,pct_pos_total,num_reviews_total,pct_pos_recent,num_reviews_recent,release_year,final_name,final_price,on_steam,on_epic,gen_action,gen_adventure,gen_rpg,gen_simulation,gen_strategy,gen_sports_racing,gen_horror,gen_2d,gen_3d,gen_anime,gen_open_world,gen_sandbox,gen_rogue,gen_scifi,gen_survival,gen_indie,gen_puzzle,gen_arcade,gen_story,gen_fps,lang_english,lang_turkish,cat_singleplayer,cat_controller,cat_multiplayer,cat_coop,cat_online_coop,cat_pvp,cat_split_screen,cat_mmo,is_retro,is_mid_era,is_recent,dev_rockstar,dev_ubisoft,dev_valve,dev_bethesda,dev_ea,dev_square_enix,dev_capcom,dev_fromsoftware,dev_cdprojekt,dev_sony,norm_reviews
394310.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/394310/header.jpg?t=1739397519,1,1,1,73.0,11172.0,['Lazy Bear Games'],['tinyBuild'],11807.0,2852.0,1000000 - 2000000,0.0,0.0,0.0,0.0,82.0,11185.0,77.0,48.0,2016.0,Punch Club,9.99,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29314947163008054
1161590.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1161590/header.jpg?t=1739394903,1,0,0,0.0,3023.0,['Lazy Bear Games'],['tinyBuild'],3024.0,612.0,100000 - 200000,906.0,0.0,1058.0,0.0,82.0,3030.0,72.0,40.0,2023.0,Punch Club 2: Fast Forward,19.99,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16990122580675232
1757610.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1757610/header.jpg?t=1740510300,1,0,0,0.0,0.0,['October Games'],"['October Games', 'Full Moon Features']",0.0,0.0,0 - 0,0.0,0.0,0.0,0.0,86.0,1242.0,-1.0,-1.0,2024.0,Puppet Master: The Game,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08576763972730315
534370.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/534370/header.jpg?t=1639505951,1,0,0,69.0,1008.0,['Ice Flames'],['Techland Publishing'],1196.0,439.0,200000 - 500000,184.0,0.0,84.0,0.0,72.0,1008.0,-1.0,-1.0,2018.0,Pure Farming 2018,19.99,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0660814460918314
300610.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/300610/header.jpg?t=1738921659,1,0,0,68.0,588.0,['VooFoo Studios'],['Ripstone'],399.0,289.0,50000 - 100000,504.0,0.0,729.0,0.0,58.0,591.0,-1.0,-1.0,2014.0,Pure Pool,9.99,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.015753303983708014
824720.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/824720/header.jpg?t=1736615645,1,0,0,0.0,1180.0,['Maciej Kuzianik'],['Maciej Kuzianik'],1020.0,192.0,20000 - 50000,118.0,0.0,152.0,0.0,84.0,1181.0,72.0,11.0,2024.0,Pure Rock Crawling,14.99,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08101807685058421
1268960.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1268960/header.jpg?t=1726861011,1,1,1,0.0,2147.0,['Majorariatto'],['Majorariatto'],2233.0,75.0,100000 - 200000,112.0,0.0,112.0,0.0,96.0,2151.0,87.0,16.0,2021.0,pureya,5.99,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13757402451858156
1117090.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1117090/header.jpg?t=1697828482,1,1,1,0.0,1665.0,['Sam Cohle'],['Sam Cohle'],1631.0,226.0,50000 - 100000,0.0,0.0,0.0,0.0,87.0,1667.0,92.0,38.0,2023.0,Purple Place - Classic Games,1.99,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1135267311905548
1532510.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1532510/header.jpg?t=1730837338,1,1,1,0.0,671.0,"['Denny Truong', 'Andy Schneider']",['90% Studios'],738.0,7.0,0 - 20000,0.0,0.0,0.0,0.0,99.0,672.0,100.0,24.0,2021.0,Purrfect Apawcalypse: Love at Furst Bite,1.99,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027857418302903808
676430.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/676430/header.jpg?t=1729158938,1,1,1,0.0,634.0,"['Maciej Targoni', 'Hamster On Coke Games']","['Hamster On Coke Games', 'Maciej Targoni']",587.0,86.0,50000 - 100000,12.0,0.0,12.0,0.0,86.0,636.0,-1.0,-1.0,2017.0,PUSH,1.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02266840850371032
719750.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/719750/header.jpg?t=1732632116,1,1,1,0.0,986.0,['teamcoil'],['teamcoil'],1285.0,179.0,50000 - 100000,0.0,0.0,0.0,0.0,92.0,986.0,-1.0,-1.0,2018.0,PUSS!,9.99,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06400067811677064
294660.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/294660/header.jpg?t=1578527121,1,1,1,0.0,543.0,['Humongous Entertainment'],"['Humongous Entertainment', 'Nightdive Studios']",717.0,24.0,20000 - 50000,0.0,0.0,0.0,0.0,97.0,543.0,-1.0,-1.0,2014.0,Putt-Putt® Saves The Zoo,6.99,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007772153730003498
971620.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/971620/header.jpg?t=1726058290,1,0,0,0.0,711.0,['Sonic Team'],['SEGA'],653.0,173.0,100000 - 200000,0.0,0.0,0.0,0.0,79.0,714.0,-1.0,-1.0,2019.0,Puyo Puyo Champions,9.99,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03357136719080548
546050.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/546050/header.jpg?t=1718358784,1,0,0,0.0,4603.0,"['Sonic Team', 'Bitbaboon']",['SEGA'],4611.0,863.0,500000 - 1000000,404.0,0.0,477.0,0.0,83.0,4602.0,90.0,11.0,2018.0,Puyo Puyo™Tetris®,19.99,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2093377516092297
1259790.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1259790/header.jpg?t=1718358853,1,0,0,0.0,1971.0,['SEGA'],['SEGA'],1951.0,440.0,200000 - 500000,854.0,0.0,971.0,0.0,81.0,1976.0,88.0,27.0,2021.0,Puyo Puyo™ Tetris® 2,29.99,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.12956836091077373
94590.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/94590/header.jpg?t=1686675497,1,1,0,63.0,538.0,['Telltale'],['Telltale'],928.0,146.0,500000 - 1000000,0.0,0.0,0.0,0.0,86.0,539.0,-1.0,-1.0,2011.0,Puzzle Agent 2,4.99,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007075564743465355
99910.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/99910/header.jpg?t=1654611469,1,1,0,0.0,0.0,['Grey Havens'],['Grey Havens'],1653.0,411.0,200000 - 500000,0.0,0.0,0.0,0.0,80.0,2069.0,86.0,15.0,2011.0,Puzzle Pirates,0.0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13390716591574503
552110.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/552110/header.jpg?t=1654611153,1,1,0,0.0,0.0,['Grey Havens'],['Grey Havens'],382.0,133.0,100000 - 200000,0.0,0.0,0.0,0.0,74.0,516.0,-1.0,-1.0,2018.0,Puzzle Pirates: Dark Seas,0.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0029672346560878082
1380410.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1380410/header.jpg?t=1717460940,1,0,0,0.0,0.0,['Infinity Plus 2'],['505 Games'],0.0,0.0,0 - 0,0.0,0.0,0.0,0.0,51.0,713.0,70.0,10.0,2023.0,Puzzle Quest 3,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033439264469076684
1478220.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1478220/header.jpg?t=1686764408,1,1,0,0.0,0.0,['IronZog'],['IronZog'],3719.0,624.0,200000 - 500000,175.0,0.0,46.0,0.0,85.0,4344.0,77.0,44.0,2020.0,Puzzle Together Multiplayer Jigsaw Puzzles,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20389325102717307
1390010.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1390010/header.jpg?t=1639497917,1,1,0,0.0,641.0,['Sokpop Collective'],['Sokpop Collective'],588.0,105.0,50000 - 100000,162.0,0.0,162.0,0.0,84.0,641.0,-1.0,-1.0,2020.0,pyramida,2.99,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023406390208966867
462770.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/462770/header.jpg?t=1729114062,1,1,1,82.0,8032.0,['Supergiant Games'],['Supergiant Games'],8112.0,851.0,500000 - 1000000,771.0,0.0,653.0,0.0,90.0,8045.0,80.0,26.0,2017.0,Pyre,19.99,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2620499700898001
2468100.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2468100/header.jpg?t=1739821260,1,1,0,0.0,516.0,['Two Tiny Dice'],['Indie Asylum'],517.0,33.0,20000 - 50000,0.0,0.0,0.0,0.0,93.0,516.0,80.0,35.0,2024.0,Pyrene,14.99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0029672346560878082
2507640.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2507640/header.jpg?t=1738528649,1,0,0,0.0,0.0,['Deepest Inertia Studio'],['Deepest Inertia Studio'],0.0,0.0,0 - 0,0.0,0.0,0.0,0.0,92.0,1476.0,97.0,47.0,2023.0,Pyroworks,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1020480648702605
252550.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/252550/header.jpg?t=1447358682,1,1,0,72.0,591.0,['Liquid Flower'],['Digital Tribe'],618.0,86.0,50000 - 100000,511.0,0.0,511.0,0.0,87.0,591.0,-1.0,-1.0,2014.0,Qbeh-1: The Atlas Cube,9.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.015753303983708014
654900.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/654900/header.jpg?t=1674747980,1,0,0,0.0,1018.0,['Quiet River'],['Quiet River'],852.0,78.0,50000 - 100000,145.0,0.0,218.0,0.0,91.0,1019.0,-1.0,-1.0,2017.0,qop,1.99,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06710487767796497
240440.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/240440/header.jpg?t=1603302631,1,1,1,81.0,807.0,['Blendo Games'],['Blendo Games'],849.0,72.0,200000 - 500000,227.0,0.0,311.0,0.0,92.0,808.0,-1.0,-1.0,2016.0,Quadrilateral Cowboy,19.99,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04522975406373715
3268080.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3268080/header.jpg?t=1730193647,1,0,0,0.0,522.0,['PropilGames'],"['PropilGames', 'VD Games']",535.0,123.0,0 - 20000,0.0,0.0,0.0,0.0,80.0,522.0,77.0,36.0,2024.0,Quadrober Simulator,0.99,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.004056331884772802
611500.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/611500/header.jpg?t=1695914844,1,0,0,0.0,6323.0,['id Software'],['Bethesda Softworks'],28183.0,10017.0,2000000 - 5000000,372.0,0.0,79.0,0.0,73.0,38215.0,81.0,99.0,2022.0,Quake Champions,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.40911298271120383
282440.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/282440/header.jpg?t=1660251493,1,0,0,0.0,3911.0,['id Software'],['Bethesda Softworks'],13237.0,2076.0,2000000 - 5000000,261.0,0.0,109.0,0.0,87.0,3915.0,92.0,28.0,2014.0,Quake Live,9.99,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.19408120780157803
474960.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/474960/header.jpg?t=1682524073,1,0,0,66.0,20574.0,['Remedy Entertainment'],['Xbox Game Studios'],23609.0,3945.0,1000000 - 2000000,634.0,0.0,733.0,0.0,86.0,20617.0,79.0,97.0,2016.0,Quantum Break,39.99,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3508674941491859
200010.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/200010/header.jpg?t=1576110892,1,0,0,77.0,1667.0,['Airtight Games'],['Square Enix'],1733.0,325.0,200000 - 500000,0.0,0.0,0.0,0.0,83.0,1665.0,-1.0,-1.0,2012.0,Quantum Conundrum,8.99,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.11341348897029102
1328530.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1328530/header.jpg?t=1720814487,1,0,0,0.0,583.0,['Kaio Meris'],['Kaio Meris'],558.0,56.0,0 - 20000,52.0,0.0,52.0,0.0,90.0,583.0,-1.0,-1.0,2020.0,Quantum Protocol,12.99,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014469102142932707
980610.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/980610/header.jpg?t=1728170196,1,1,1,0.0,0.0,['Swan'],['Swan'],14049.0,1202.0,200000 - 500000,0.0,0.0,0.0,0.0,92.0,15290.0,85.0,124.0,2022.0,Quaver,0.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3226551007615994
359100.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/359100/header.jpg?t=1717070275,1,0,0,76.0,921.0,['Toxic Games'],['Trapped Nerve Games'],1385.0,256.0,200000 - 500000,172.0,0.0,210.0,0.0,84.0,922.0,-1.0,-1.0,2018.0,Q.U.B.E. 2,24.99,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05767287223536055
239430.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/239430/header.jpg?t=1730459259,1,1,1,0.0,834.0,['Toxic Games'],['Toxic Games'],1542.0,323.0,500000 - 1000000,75.0,0.0,90.0,0.0,82.0,834.0,-1.0,-1.0,2014.0,Q.U.B.E: Director's Cut,9.99,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04821549189014235
1271190.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1271190/header.jpg?t=1740028230,1,1,0,0.0,614.0,"['BananaKing', '台灣香蕉王']","['Playmeow', 'ACG creator', 'Playmeow News']",431.0,178.0,20000 - 50000,0.0,0.0,0.0,0.0,68.0,614.0,-1.0,-1.0,2020.0,Queen's Glory,4.99,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01935093868439974
512790.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/512790/header.jpg?t=1734355180,1,1,1,83.0,3231.0,['Zadbox Entertainment'],"['Blue Brain Games', 'Zadbox Entertainment']",3189.0,292.0,500000 - 1000000,638.0,0.0,638.0,0.0,91.0,3250.0,100.0,27.0,2016.0,Quern - Undying Thoughts,7.49,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17651495355393768
487000.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/487000/header.jpg?t=1722253731,1,1,1,0.0,1963.0,['2 Zombie Games'],['2 Zombie Games'],1807.0,429.0,200000 - 500000,248.0,0.0,344.0,0.0,81.0,1965.0,-1.0,-1.0,2019.0,Quest Hunter,19.99,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12904172440787728
1836120.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1836120/header.jpg?t=1722453771,1,0,0,0.0,593.0,['Walter Machado'],['Walter Machado'],198.0,14.0,200000 - 500000,42.0,61.0,73.0,61.0,89.0,607.0,85.0,154.0,2022.0,QUICKERFLAK,0.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01827044993546105
1517850.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1517850/header.jpg?t=1733043267,1,1,0,0.0,1686.0,['Oppai Games'],['Oppai Games'],0.0,0.0,0 - 20000,0.0,0.0,0.0,0.0,95.0,1686.0,76.0,13.0,2021.0,Quickie: A Love Hotel Story,19.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1145958098066518
2668050.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2668050/header.jpg?t=1728950790,1,1,0,0.0,0.0,['Oppai Games'],['Oppai Games'],0.0,0.0,0 - 0,0.0,0.0,0.0,0.0,89.0,693.0,85.0,14.0,2023.0,Quickie: Fantasy Adventure,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.030757624463706223
351510.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/351510/header.jpg?t=1725046271,1,1,1,0.0,938.0,"['Jackbox Games, Inc.']","['Jackbox Games, Inc.']",1951.0,221.0,100000 - 200000,138.0,0.0,55.0,0.0,93.0,937.0,-1.0,-1.0,2015.0,Quiplash,9.99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.059194464229259315
2302140.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2302140/header.jpg?t=1732673098,1,1,1,0.0,1152.0,['motijan'],['Nikita Kryukov'],1184.0,57.0,20000 - 50000,0.0,0.0,0.0,0.0,95.0,1175.0,89.0,46.0,2023.0,q.u.q.,1.99,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08053773291686198
2132850.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2132850/header.jpg?t=1729771333,1,0,0,0.0,7405.0,['mino_dev'],['mino_dev'],8126.0,225.0,200000 - 500000,1351.0,0.0,937.0,0.0,97.0,7418.0,94.0,203.0,2024.0,Rabbit and Steel,14.99,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25439224684722117
991600.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/991600/header.jpg?t=1671620921,1,0,0,0.0,669.0,['Bio Sapiens'],['Eroge Japan'],0.0,0.0,0 - 20000,0.0,0.0,0.0,0.0,89.0,669.0,-1.0,-1.0,2019.0,Rabbit Burn,14.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02743573161818733
2831340.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2831340/header.jpg?t=1736286472,1,0,0,0.0,0.0,"['ShortCake_Cafe', 'Moai Music']",['Engi_ee'],0.0,0.0,0 - 0,0.0,0.0,0.0,0.0,90.0,1290.0,86.0,37.0,2024.0,Rabbit Hole,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08934391139391719
400910.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/400910/header.jpg?t=1728971155,1,0,0,0.0,10312.0,"['CreSpirit', 'GemaYue']",['CreSpirit'],11263.0,488.0,100000 - 200000,1225.0,0.0,573.0,0.0,95.0,10315.0,90.0,30.0,2016.0,Rabi-Ribi,17.99,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2855072173406432
211500.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/211500/header.jpg?t=1729077848,1,0,0,0.0,1907.0,['KW Studios'],"['KW Studios', 'RaceRoom Entertainment AG']",17343.0,5699.0,5000000 - 10000000,828.0,32.0,41.0,53.0,75.0,23082.0,82.0,209.0,2013.0,RaceRoom Racing Experience,0.0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3615268435471978
253030.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/253030/header.jpg?t=1728501054,1,1,1,79.0,1912.0,['Flippfly LLC'],['Flippfly LLC'],5891.0,403.0,500000 - 1000000,0.0,0.0,0.0,0.0,94.0,1912.0,-1.0,-1.0,2013.0,Race The Sun,9.99,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12646227483983452
1026110.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1026110/header.jpg?t=1622468890,1,1,0,0.0,0.0,['T-Bull'],['T-Bull'],460.0,158.0,200000 - 500000,0.0,0.0,0.0,0.0,74.0,620.0,-1.0,-1.0,2019.0,Racing Classics: Drag Race Simulator,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0202673282056424
722560.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/722560/header.jpg?t=1612913061,1,0,0,71.0,618.0,['Double Fine Productions'],['BANDAI NAMCO Entertainment America Inc.'],693.0,242.0,50000 - 100000,0.0,0.0,0.0,0.0,76.0,618.0,-1.0,-1.0,2019.0,RAD,19.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.019962852524622342
